,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
19,2018-12-01,18:30,Bundesliga,Matchweek 13,Sat,Away,D,1,1,Hoffenheim,2.2,2.1,51.0,30000.0,Ralf Fährmann,4-1-2-1-2◆,Robert Kampka,Match Report,,14.0,4.0,17.2,2019,Schalke 04
20,2018-12-08,15:30,Bundesliga,Matchweek 14,Sat,Home,L,1,2,Dortmund,1.3,0.7,46.0,61767.0,Ralf Fährmann,4-3-1-2,Daniel Siebert,Match Report,,5.0,2.0,19.6,2019,Schalke 04
22,2018-12-15,15:30,Bundesliga,Matchweek 15,Sat,Away,D,1,1,Augsburg,0.7,1.8,51.0,27233.0,Ralf Fährmann,3-4-3,Manuel Gräfe,Match Report,,15.0,5.0,22.7,2019,Schalke 04
23,2018-12-19,18:30,Bundesliga,Matchweek 16,Wed,Home,L,1,2,Leverkusen,1.7,0.4,55.0,61548.0,Ralf Fährmann,4-4-2,Deniz Aytekin,Match Report,,18.0,4.0,18.5,2019,Schalke 04
24,2018-12-22,15:30,Bundesliga,Matchweek 17,Sat,Away,W,3,1,Stuttgart,2.3,1.2,38.0,54022.0,Ralf Fährmann,4-2-3-1,Felix Brych,Match Report,,14.0,6.0,15.1,2019,Schalke 04
25,2019-01-20,18:00,Bundesliga,Matchweek 18,Sun,Home,W,2,1,Wolfsburg,2.6,1.7,45.0,58827.0,Benjamin Stambouli,4-2-3-1,Manuel Gräfe,Match Report,,19.0,4.0,17.3,2019,Schalke 04
26,2019-01-25,20:30,Bundesliga,Matchweek 19,Fri,Away,D,2,2,Hertha BSC,1.3,1.5,53.0,43027.0,Benjamin Stambouli,4-2-3-1,Felix Brych,Match Report,,13.0,6.0,18.8,2019,Schalke 04
27,2019-02-02,18:30,Bundesliga,Matchweek 20,Sat,Home,L,0,2,M'Gladbach,0.7,1.8,39.0,62271.0,Daniel Caligiuri,4-4-2,Marco Fritz,Match Report,,10.0,1.0,19.7,2019,Schalke 04
29,2019-02-09,18:30,Bundesliga,Matchweek 21,Sat,Away,L,1,3,Bayern Munich,1.5,2.2,31.0,75000.0,Ralf Fährmann,4-2-3-1,Daniel Siebert,Match Report,,7.0,4.0,14.4,2019,Schalke 04
30,2019-02-16,15:30,Bundesliga,Matchweek 22,Sat,Home,D,0,0,Freiburg,0.6,0.8,45.0,58271.0,Ralf Fährmann,4-2-3-1,Frank Willenborg,Match Report,,12.0,2.0,21.6,2019,Schalke 04
32,2019-02-23,15:30,Bundesliga,Matchweek 23,Sat,Away,L,0,3,Mainz 05,0.6,2.0,59.0,26005.0,Daniel Caligiuri,3-1-4-2,Sven Jablonski,Match Report,,10.0,3.0,18.7,2019,Schalke 04
33,2019-03-02,15:30,Bundesliga,Matchweek 24,Sat,Home,L,0,4,Düsseldorf,0.7,2.7,54.0,60322.0,Benjamin Stambouli,3-4-3,Felix Brych,Match Report,,7.0,2.0,17.2,2019,Schalke 04
34,2019-03-08,20:30,Bundesliga,Matchweek 25,Fri,Away,L,2,4,Werder Bremen,1.4,2.6,44.0,42100.0,Benjamin Stambouli,3-4-3,Martin Petersen,Match Report,,14.0,8.0,13.9,2019,Schalke 04
36,2019-03-16,15:30,Bundesliga,Matchweek 26,Sat,Home,L,0,1,RB Leipzig,1.4,2.1,50.0,59913.0,Benjamin Stambouli,3-1-4-2,Guido Winkmann,Match Report,,16.0,3.0,17.8,2019,Schalke 04
37,2019-03-31,15:30,Bundesliga,Matchweek 27,Sun,Away,W,1,0,Hannover 96,0.5,1.1,39.0,44500.0,Benjamin Stambouli,3-1-4-2,Sven Jablonski,Match Report,,6.0,3.0,18.7,2019,Schalke 04
39,2019-04-06,15:30,Bundesliga,Matchweek 28,Sat,Home,L,1,2,Eint Frankfurt,0.6,2.4,37.0,61842.0,Benjamin Stambouli,3-1-4-2,Sascha Stegemann,Match Report,,6.0,4.0,12.1,2019,Schalke 04
40,2019-04-12,20:30,Bundesliga,Matchweek 29,Fri,Away,D,1,1,Nürnberg,0.9,2.0,48.0,50000.0,Benjamin Stambouli,3-1-4-2,Robert Kampka,Match Report,,16.0,2.0,17.9,2019,Schalke 04
41,2019-04-20,20:30,Bundesliga,Matchweek 30,Sat,Home,L,2,5,Hoffenheim,2.0,1.9,40.0,58958.0,Benjamin Stambouli,3-1-4-2,Christian Dingert,Match Report,,14.0,3.0,18.2,2019,Schalke 04
42,2019-04-27,15:30,Bundesliga,Matchweek 31,Sat,Away,W,4,2,Dortmund,1.2,1.3,31.0,80196.0,Benjamin Stambouli,5-3-2,Felix Zwayer,Match Report,,7.0,3.0,19.1,2019,Schalke 04
43,2019-05-05,13:30,Bundesliga,Matchweek 32,Sun,Home,D,0,0,Augsburg,1.8,0.3,50.0,59841.0,Benjamin Stambouli,3-1-4-2,Manuel Gräfe,Match Report,,15.0,3.0,16.6,2019,Schalke 04
44,2019-05-11,15:30,Bundesliga,Matchweek 33,Sat,Away,D,1,1,Leverkusen,1.8,1.9,26.0,30210.0,Benjamin Stambouli,3-1-4-2,Deniz Aytekin,Match Report,,6.0,2.0,17.2,2019,Schalke 04
45,2019-05-18,15:30,Bundesliga,Matchweek 34,Sat,Home,D,0,0,Stuttgart,0.8,0.8,40.0,61676.0,Benjamin Stambouli,3-1-4-2,Robert Schröder,Match Report,,12.0,3.0,19.3,2019,Schalke 04
1,2018-08-25,15:30,Bundesliga,Matchweek 1,Sat,Away,W,2,1,Düsseldorf,1.0,0.9,49.0,40996.0,Daniel Baier,4-2-3-1,Markus Schmidt,Match Report,,14.0,6.0,16.6,2019,Augsburg
2,2018-09-01,15:30,Bundesliga,Matchweek 2,Sat,Home,D,1,1,M'Gladbach,2.0,1.2,39.0,29580.0,Daniel Baier,4-3-3,Frank Willenborg,Match Report,,18.0,7.0,17.5,2019,Augsburg
3,2018-09-15,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,2,Mainz 05,0.7,3.3,47.0,21105.0,Daniel Baier,3-4-3,Martin Petersen,Match Report,,14.0,4.0,16.1,2019,Augsburg
4,2018-09-22,15:30,Bundesliga,Matchweek 4,Sat,Home,L,2,3,Werder Bremen,2.1,1.4,50.0,28434.0,Daniel Baier,3-4-3,Felix Zwayer,Match Report,,21.0,7.0,19.8,2019,Augsburg
5,2018-09-25,20:30,Bundesliga,Matchweek 5,Tue,Away,D,1,1,Bayern Munich,1.4,1.6,36.0,75000.0,Daniel Baier,3-4-3,Sören Storks,Match Report,,12.0,4.0,20.6,2019,Augsburg
6,2018-09-30,18:00,Bundesliga,Matchweek 6,Sun,Home,W,4,1,Freiburg,3.6,1.9,50.0,26488.0,Daniel Baier,4-2-3-1,Robert Kampka,Match Report,,21.0,9.0,17.9,2019,Augsburg
7,2018-10-06,15:30,Bundesliga,Matchweek 7,Sat,Away,L,3,4,Dortmund,2.5,2.1,35.0,81365.0,Daniel Baier,4-2-2-2,Markus Schmidt,Match Report,,12.0,6.0,12.7,2019,Augsburg
8,2018-10-20,15:30,Bundesliga,Matchweek 8,Sat,Home,D,0,0,RB Leipzig,0.3,1.1,52.0,28703.0,Daniel Baier,3-4-3◆,Tobias Welz,Match Report,,6.0,0.0,15.6,2019,Augsburg
9,2018-10-27,15:30,Bundesliga,Matchweek 9,Sat,Away,W,2,1,Hannover 96,1.7,0.8,38.0,37600.0,Daniel Baier,4-2-3-1,Robert Kampka,Match Report,,8.0,3.0,19.7,2019,Augsburg
11,2018-11-03,15:30,Bundesliga,Matchweek 10,Sat,Home,D,2,2,Nürnberg,2.1,1.3,57.0,30660.0,Daniel Baier,4-2-3-1,Patrick Ittrich,Match Report,,16.0,4.0,16.4,2019,Augsburg
12,2018-11-10,15:30,Bundesliga,Matchweek 11,Sat,Away,L,1,2,Hoffenheim,1.4,1.9,50.0,27009.0,Daniel Baier,3-4-3,Robert Schröder,Match Report,,22.0,7.0,20.7,2019,Augsburg
13,2018-11-24,15:30,Bundesliga,Matchweek 12,Sat,Home,L,1,3,Eint Frankfurt,1.6,3.2,59.0,30660.0,Daniel Baier,4-1-4-1,Felix Zwayer,Match Report,,25.0,10.0,17.8,2019,Augsburg
14,2018-12-01,15:30,Bundesliga,Matchweek 13,Sat,Away,L,0,1,Stuttgart,1.7,0.9,63.0,52739.0,Daniel Baier,3-4-3,Harm Osmers,Match Report,,18.0,4.0,23.4,2019,Augsburg
15,2018-12-08,15:30,Bundesliga,Matchweek 14,Sat,Away,L,0,1,Leverkusen,0.8,1.6,38.0,25558.0,Daniel Baier,4-1-4-1,Bastian Dankert,Match Report,,14.0,1.0,18.4,2019,Augsburg
16,2018-12-15,15:30,Bundesliga,Matchweek 15,Sat,Home,D,1,1,Schalke 04,1.8,0.7,49.0,27233.0,Daniel Baier,4-1-4-1,Manuel Gräfe,Match Report,,15.0,9.0,17.2,2019,Augsburg
17,2018-12-18,20:30,Bundesliga,Matchweek 16,Tue,Away,D,2,2,Hertha BSC,0.8,1.5,54.0,27939.0,Daniel Baier,4-1-4-1,Frank Willenborg,Match Report,,9.0,2.0,17.9,2019,Augsburg
18,2018-12-23,15:30,Bundesliga,Matchweek 17,Sun,Home,L,2,3,Wolfsburg,0.5,2.1,44.0,28152.0,Daniel Baier,4-2-3-1,Sören Storks,Match Report,,10.0,4.0,18.9,2019,Augsburg
19,2019-01-19,15:30,Bundesliga,Matchweek 18,Sat,Home,L,1,2,Düsseldorf,0.7,1.1,49.0,27568.0,Daniel Baier,4-2-3-1,Christian Dingert,Match Report,,13.0,5.0,19.4,2019,Augsburg
20,2019-01-26,15:30,Bundesliga,Matchweek 19,Sat,Away,L,0,2,M'Gladbach,0.8,1.9,38.0,42509.0,Daniel Baier,4-3-3,Harm Osmers,Match Report,,4.0,1.0,15.4,2019,Augsburg
21,2019-02-03,15:30,Bundesliga,Matchweek 20,Sun,Home,W,3,0,Mainz 05,3.3,0.2,52.0,25733.0,Daniel Baier,4-4-1-1,Sören Storks,Match Report,,14.0,6.0,19.4,2019,Augsburg
23,2019-02-10,15:30,Bundesliga,Matchweek 21,Sun,Away,L,0,4,Werder Bremen,0.9,1.2,60.0,40138.0,Daniel Baier,3-4-3,Manuel Gräfe,Match Report,,13.0,3.0,18.2,2019,Augsburg
24,2019-02-15,20:30,Bundesliga,Matchweek 22,Fri,Home,L,2,3,Bayern Munich,0.4,1.8,29.0,30660.0,Philipp Max,3-4-1-2,Bibiana Steinhaus,Match Report,,8.0,2.0,22.6,2019,Augsburg
25,2019-02-23,15:30,Bundesliga,Matchweek 23,Sat,Away,L,1,5,Freiburg,1.8,1.8,59.0,23600.0,Daniel Baier,4-4-1-1,Tobias Welz,Match Report,,14.0,4.0,21.7,2019,Augsburg
26,2019-03-01,20:30,Bundesliga,Matchweek 24,Fri,Home,W,2,1,Dortmund,0.9,3.1,28.0,30660.0,Daniel Baier,4-1-4-1,Tobias Stieler,Match Report,,9.0,4.0,17.2,2019,Augsburg
27,2019-03-09,15:30,Bundesliga,Matchweek 25,Sat,Away,D,0,0,RB Leipzig,0.2,2.1,33.0,38590.0,Daniel Baier,4-3-3,Sven Jablonski,Match Report,,5.0,3.0,20.4,2019,Augsburg
28,2019-03-16,15:30,Bundesliga,Matchweek 26,Sat,Home,W,3,1,Hannover 96,1.5,1.4,60.0,28136.0,Daniel Baier,4-1-4-1,Manuel Gräfe,Match Report,,22.0,10.0,18.1,2019,Augsburg
29,2019-03-30,15:30,Bundesliga,Matchweek 27,Sat,Away,L,0,3,Nürnberg,0.9,1.9,50.0,42658.0,Daniel Baier,4-2-3-1,Daniel Siebert,Match Report,,15.0,3.0,19.6,2019,Augsburg
31,2019-04-07,15:30,Bundesliga,Matchweek 28,Sun,Home,L,0,4,Hoffenheim,0.7,3.3,42.0,27552.0,Daniel Baier,5-4-1,Robert Schröder,Match Report,,8.0,0.0,18.9,2019,Augsburg
32,2019-04-14,18:00,Bundesliga,Matchweek 29,Sun,Away,W,3,1,Eint Frankfurt,2.1,2.0,55.0,51000.0,Daniel Baier,4-1-4-1,Bastian Dankert,Match Report,,16.0,5.0,16.4,2019,Augsburg
33,2019-04-20,15:30,Bundesliga,Matchweek 30,Sat,Home,W,6,0,Stuttgart,2.2,1.4,52.0,30660.0,Daniel Baier,4-1-4-1,Manuel Gräfe,Match Report,,23.0,13.0,19.2,2019,Augsburg
34,2019-04-26,20:30,Bundesliga,Matchweek 31,Fri,Home,L,1,4,Leverkusen,0.4,2.5,27.0,26404.0,Daniel Baier,4-3-3,Frank Willenborg,Match Report,,8.0,2.0,19.8,2019,Augsburg
35,2019-05-05,13:30,Bundesliga,Matchweek 32,Sun,Away,D,0,0,Schalke 04,0.3,1.8,50.0,59841.0,Daniel Baier,4-5-1,Manuel Gräfe,Match Report,,7.0,3.0,23.2,2019,Augsburg
36,2019-05-11,15:30,Bundesliga,Matchweek 33,Sat,Home,L,3,4,Hertha BSC,1.4,2.6,39.0,29307.0,Daniel Baier,4-1-4-1,Guido Winkmann,Match Report,,4.0,2.0,22.4,2019,Augsburg
37,2019-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,8,Wolfsburg,1.0,3.6,44.0,24456.0,Daniel Baier,4-1-4-1,Felix Zwayer,Match Report,,12.0,3.0,19.0,2019,Augsburg
1,2018-08-26,15:30,Bundesliga,Matchweek 1,Sun,Away,L,0,1,Mainz 05,0.9,1.2,53.0,28705.0,Christian Gentner,4-4-2,Daniel Siebert,Match Report,,12.0,3.0,16.0,2019,Stuttgart
2,2018-09-01,18:30,Bundesliga,Matchweek 2,Sat,Home,L,0,3,Bayern Munich,0.2,1.4,32.0,58680.0,Christian Gentner,4-1-4-1,Harm Osmers,Match Report,,4.0,0.0,21.5,2019,Stuttgart
3,2018-09-16,18:00,Bundesliga,Matchweek 3,Sun,Away,D,3,3,Freiburg,1.6,1.2,57.0,24000.0,Christian Gentner,4-4-2,Deniz Aytekin,Match Report,,12.0,6.0,15.6,2019,Stuttgart
4,2018-09-21,20:30,Bundesliga,Matchweek 4,Fri,Home,D,0,0,Düsseldorf,1.4,1.1,54.0,54410.0,Christian Gentner,4-4-1-1,Robert Hartmann,Match Report,,10.0,1.0,17.7,2019,Stuttgart
5,2018-09-26,20:30,Bundesliga,Matchweek 5,Wed,Away,L,0,2,RB Leipzig,0.7,2.7,55.0,32187.0,Christian Gentner,4-1-2-1-2◆,Robert Schröder,Match Report,,9.0,0.0,18.5,2019,Stuttgart
6,2018-09-29,15:30,Bundesliga,Matchweek 6,Sat,Home,W,2,1,Werder Bremen,2.5,1.0,38.0,58569.0,Christian Gentner,4-1-2-1-2◆,Tobias Welz,Match Report,,18.0,5.0,17.6,2019,Stuttgart
7,2018-10-06,15:30,Bundesliga,Matchweek 7,Sat,Away,L,1,3,Hannover 96,0.8,1.7,50.0,40800.0,Christian Gentner,5-3-2,Sascha Stegemann,Match Report,,11.0,5.0,19.7,2019,Stuttgart
8,2018-10-20,15:30,Bundesliga,Matchweek 8,Sat,Home,L,0,4,Dortmund,1.0,0.9,51.0,59000.0,Christian Gentner,4-3-3,Manuel Gräfe,Match Report,,14.0,5.0,15.8,2019,Stuttgart
9,2018-10-27,18:30,Bundesliga,Matchweek 9,Sat,Away,L,0,4,Hoffenheim,0.3,2.8,26.0,30150.0,Christian Gentner,5-3-2,Frank Willenborg,Match Report,,6.0,0.0,26.2,2019,Stuttgart
10,2018-11-02,20:30,Bundesliga,Matchweek 10,Fri,Home,L,0,3,Eint Frankfurt,1.0,2.7,53.0,58016.0,Christian Gentner,3-4-1-2,Sven Jablonski,Match Report,,10.0,0.0,19.9,2019,Stuttgart
11,2018-11-10,15:30,Bundesliga,Matchweek 11,Sat,Away,W,2,0,Nürnberg,1.5,0.6,50.0,50000.0,Christian Gentner,4-4-1-1,Christian Dingert,Match Report,,15.0,4.0,18.6,2019,Stuttgart
12,2018-11-23,20:30,Bundesliga,Matchweek 12,Fri,Away,L,0,2,Leverkusen,0.5,2.3,41.0,24632.0,Christian Gentner,4-4-1-1,Robert Schröder,Match Report,,10.0,2.0,20.2,2019,Stuttgart
13,2018-12-01,15:30,Bundesliga,Matchweek 13,Sat,Home,W,1,0,Augsburg,0.9,1.7,37.0,52739.0,Christian Gentner,3-4-3,Harm Osmers,Match Report,,14.0,3.0,21.6,2019,Stuttgart
14,2018-12-09,18:00,Bundesliga,Matchweek 14,Sun,Away,L,0,3,M'Gladbach,0.8,2.3,29.0,48590.0,Christian Gentner,3-4-3,Deniz Aytekin,Match Report,,7.0,2.0,12.1,2019,Stuttgart
15,2018-12-15,15:30,Bundesliga,Matchweek 15,Sat,Home,W,2,1,Hertha BSC,1.5,1.4,48.0,47680.0,Christian Gentner,4-1-4-1,Sascha Stegemann,Match Report,,9.0,4.0,19.3,2019,Stuttgart
16,2018-12-18,20:30,Bundesliga,Matchweek 16,Tue,Away,L,0,2,Wolfsburg,0.5,1.6,43.0,21780.0,Christian Gentner,4-1-4-1,Robert Hartmann,Match Report,,11.0,1.0,19.9,2019,Stuttgart
17,2018-12-22,15:30,Bundesliga,Matchweek 17,Sat,Home,L,1,3,Schalke 04,1.2,2.3,62.0,54022.0,Christian Gentner,4-2-3-1,Felix Brych,Match Report,,17.0,5.0,21.9,2019,Stuttgart
18,2019-01-19,15:30,Bundesliga,Matchweek 18,Sat,Home,L,2,3,Mainz 05,2.8,1.0,61.0,51881.0,Christian Gentner,4-2-3-1,Tobias Stieler,Match Report,,28.0,8.0,14.8,2019,Stuttgart
19,2019-01-27,15:30,Bundesliga,Matchweek 19,Sun,Away,L,1,4,Bayern Munich,0.5,2.9,29.0,75000.0,Christian Gentner,4-4-2,Frank Willenborg,Match Report,,7.0,2.0,17.9,2019,Stuttgart
20,2019-02-03,18:00,Bundesliga,Matchweek 20,Sun,Home,D,2,2,Freiburg,0.9,2.1,69.0,51009.0,Christian Gentner,4-4-2,Deniz Aytekin,Match Report,,17.0,4.0,19.2,2019,Stuttgart
21,2019-02-10,18:00,Bundesliga,Matchweek 21,Sun,Away,L,0,3,Düsseldorf,1.3,2.0,57.0,40211.0,Christian Gentner,4-4-2,Christian Dingert,Match Report,,15.0,2.0,17.3,2019,Stuttgart
22,2019-02-16,15:30,Bundesliga,Matchweek 22,Sat,Home,L,1,3,RB Leipzig,1.5,1.5,48.0,46072.0,Mario Gómez,5-4-1,Felix Zwayer,Match Report,,7.0,2.0,19.4,2019,Stuttgart
23,2019-02-22,20:30,Bundesliga,Matchweek 23,Fri,Away,D,1,1,Werder Bremen,0.9,1.1,31.0,41000.0,Mario Gómez,5-4-1,Robert Hartmann,Match Report,,8.0,4.0,16.5,2019,Stuttgart
24,2019-03-03,15:30,Bundesliga,Matchweek 24,Sun,Home,W,5,1,Hannover 96,2.0,0.4,51.0,55781.0,Mario Gómez,5-4-1,Bastian Dankert,Match Report,,14.0,8.0,14.7,2019,Stuttgart
25,2019-03-09,15:30,Bundesliga,Matchweek 25,Sat,Away,L,1,3,Dortmund,0.8,2.4,25.0,81365.0,Andreas Beck,5-3-2,Benjamin Cortus,Match Report,,7.0,1.0,17.5,2019,Stuttgart
26,2019-03-16,15:30,Bundesliga,Matchweek 26,Sat,Home,D,1,1,Hoffenheim,1.2,2.4,40.0,56743.0,Mario Gómez,3-4-3,Felix Zwayer,Match Report,,13.0,2.0,18.6,2019,Stuttgart
27,2019-03-31,18:00,Bundesliga,Matchweek 27,Sun,Away,L,0,3,Eint Frankfurt,0.6,1.7,50.0,51500.0,Christian Gentner,3-5-2,Felix Brych,Match Report,,9.0,3.0,17.7,2019,Stuttgart
28,2019-04-06,15:30,Bundesliga,Matchweek 28,Sat,Home,D,1,1,Nürnberg,1.6,2.0,56.0,58757.0,Mario Gómez,5-3-2,Frank Willenborg,Match Report,,13.0,4.0,15.1,2019,Stuttgart
29,2019-04-13,15:30,Bundesliga,Matchweek 29,Sat,Home,L,0,1,Leverkusen,0.5,2.2,32.0,53657.0,Andreas Beck,3-5-2,Tobias Stieler,Match Report,,12.0,5.0,24.0,2019,Stuttgart
30,2019-04-20,15:30,Bundesliga,Matchweek 30,Sat,Away,L,0,6,Augsburg,1.4,2.2,48.0,30660.0,Mario Gómez,3-4-3,Manuel Gräfe,Match Report,,13.0,4.0,17.5,2019,Stuttgart
31,2019-04-27,18:30,Bundesliga,Matchweek 31,Sat,Home,W,1,0,M'Gladbach,1.6,1.6,33.0,56730.0,Gonzalo Castro,4-3-3,Bastian Dankert,Match Report,,13.0,6.0,19.4,2019,Stuttgart
32,2019-05-04,15:30,Bundesliga,Matchweek 32,Sat,Away,L,1,3,Hertha BSC,1.4,2.6,49.0,48668.0,Andreas Beck,4-3-1-2,Daniel Schlager,Match Report,,15.0,1.0,17.3,2019,Stuttgart
33,2019-05-11,15:30,Bundesliga,Matchweek 33,Sat,Home,W,3,0,Wolfsburg,0.9,0.5,41.0,54068.0,Christian Gentner,4-2-3-1,Felix Brych,Match Report,,11.0,4.0,19.5,2019,Stuttgart
34,2019-05-18,15:30,Bundesliga,Matchweek 34,Sat,Away,D,0,0,Schalke 04,0.8,0.8,60.0,61676.0,Christian Gentner,4-4-1-1,Robert Schröder,Match Report,,16.0,7.0,19.3,2019,Stuttgart
1,2018-08-25,15:30,Bundesliga,Matchweek 1,Sat,Away,D,1,1,Werder Bremen,1.2,2.1,45.0,42100.0,Waldemar Anton,4-2-2-2,Felix Brych,Match Report,,13.0,4.0,21.1,2019,Hannover 96
2,2018-08-31,20:30,Bundesliga,Matchweek 2,Fri,Home,D,0,0,Dortmund,0.5,0.8,56.0,49000.0,Waldemar Anton,3-4-1-2,Felix Zwayer,Match Report,,7.0,0.0,15.3,2019,Hannover 96
3,2018-09-15,15:30,Bundesliga,Matchweek 3,Sat,Away,L,2,3,RB Leipzig,1.3,2.2,67.0,38937.0,Waldemar Anton,3-4-3,Robert Kampka,Match Report,,16.0,7.0,14.4,2019,Hannover 96
4,2018-09-22,15:30,Bundesliga,Matchweek 4,Sat,Away,L,0,2,Nürnberg,0.7,1.7,45.0,36736.0,Waldemar Anton,4-4-2,Bastian Dankert,Match Report,,8.0,2.0,16.2,2019,Hannover 96
5,2018-09-25,20:30,Bundesliga,Matchweek 5,Tue,Home,L,1,3,Hoffenheim,2.2,1.9,58.0,33500.0,Waldemar Anton,4-3-3,Christian Dingert,Match Report,,16.0,6.0,17.8,2019,Hannover 96
6,2018-09-30,15:30,Bundesliga,Matchweek 6,Sun,Away,L,1,4,Eint Frankfurt,0.5,2.2,58.0,46300.0,Waldemar Anton,5-4-1,Robert Hartmann,Match Report,,4.0,1.0,21.7,2019,Hannover 96
7,2018-10-06,15:30,Bundesliga,Matchweek 7,Sat,Home,W,3,1,Stuttgart,1.7,0.8,50.0,40800.0,Waldemar Anton,3-4-3,Sascha Stegemann,Match Report,,15.0,6.0,18.6,2019,Hannover 96
8,2018-10-20,15:30,Bundesliga,Matchweek 8,Sat,Away,D,2,2,Leverkusen,0.9,2.3,35.0,26435.0,Waldemar Anton,3-4-1-2,Patrick Ittrich,Match Report,,11.0,6.0,18.6,2019,Hannover 96
9,2018-10-27,15:30,Bundesliga,Matchweek 9,Sat,Home,L,1,2,Augsburg,0.8,1.7,62.0,37600.0,Waldemar Anton,3-4-3,Robert Kampka,Match Report,,17.0,4.0,20.3,2019,Hannover 96
11,2018-11-03,15:30,Bundesliga,Matchweek 10,Sat,Away,L,1,3,Schalke 04,1.3,2.9,43.0,61959.0,Waldemar Anton,4-3-3,Markus Schmidt,Match Report,,19.0,6.0,21.0,2019,Hannover 96
12,2018-11-09,20:30,Bundesliga,Matchweek 11,Fri,Home,W,2,1,Wolfsburg,2.3,2.6,31.0,35800.0,Waldemar Anton,4-2-3-1,Marco Fritz,Match Report,,9.0,3.0,20.9,2019,Hannover 96
13,2018-11-25,18:00,Bundesliga,Matchweek 12,Sun,Away,L,1,4,M'Gladbach,0.6,1.5,38.0,48692.0,Waldemar Anton,4-4-2,Daniel Siebert,Match Report,,6.0,3.0,21.0,2019,Hannover 96
14,2018-12-01,15:30,Bundesliga,Matchweek 13,Sat,Home,L,0,2,Hertha BSC,1.0,2.2,59.0,35800.0,Waldemar Anton,4-2-3-1,Felix Brych,Match Report,,11.0,2.0,18.5,2019,Hannover 96
15,2018-12-09,15:30,Bundesliga,Matchweek 14,Sun,Away,D,1,1,Mainz 05,2.3,3.3,30.0,23305.0,Waldemar Anton,4-3-1-2,Robert Hartmann,Match Report,,11.0,3.0,15.4,2019,Hannover 96
16,2018-12-15,15:30,Bundesliga,Matchweek 15,Sat,Home,L,0,4,Bayern Munich,0.4,3.6,28.0,49000.0,Waldemar Anton,5-3-2,Sören Storks,Match Report,,3.0,0.0,13.5,2019,Hannover 96
17,2018-12-19,20:30,Bundesliga,Matchweek 16,Wed,Away,D,1,1,Freiburg,2.1,1.6,53.0,23500.0,Waldemar Anton,3-4-1-2,Christian Dingert,Match Report,,18.0,3.0,17.6,2019,Hannover 96
18,2018-12-22,15:30,Bundesliga,Matchweek 17,Sat,Home,L,0,1,Düsseldorf,0.8,1.1,56.0,34200.0,Waldemar Anton,3-4-3,Bastian Dankert,Match Report,,18.0,3.0,19.9,2019,Hannover 96
19,2019-01-19,15:30,Bundesliga,Matchweek 18,Sat,Home,L,0,1,Werder Bremen,0.7,2.0,48.0,44300.0,Waldemar Anton,3-4-3,Marco Fritz,Match Report,,10.0,0.0,15.6,2019,Hannover 96
20,2019-01-26,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1,5,Dortmund,1.1,2.7,37.0,81365.0,Waldemar Anton,3-4-1-2,Manuel Gräfe,Match Report,,11.0,3.0,15.9,2019,Hannover 96
21,2019-02-01,20:30,Bundesliga,Matchweek 20,Fri,Home,L,0,3,RB Leipzig,0.2,2.1,46.0,32400.0,Waldemar Anton,4-2-3-1,Daniel Schlager,Match Report,,5.0,1.0,23.3,2019,Hannover 96
22,2019-02-09,15:30,Bundesliga,Matchweek 21,Sat,Home,W,2,0,Nürnberg,1.7,0.8,51.0,33700.0,Waldemar Anton,4-4-2,Tobias Welz,Match Report,,19.0,8.0,19.2,2019,Hannover 96
23,2019-02-16,15:30,Bundesliga,Matchweek 22,Sat,Away,L,0,3,Hoffenheim,0.3,3.3,39.0,23404.0,Waldemar Anton,5-4-1,Daniel Siebert,Match Report,,6.0,1.0,16.5,2019,Hannover 96
24,2019-02-24,15:30,Bundesliga,Matchweek 23,Sun,Home,L,0,3,Eint Frankfurt,0.5,2.1,50.0,39100.0,Waldemar Anton,3-4-1-2,Marco Fritz,Match Report,,9.0,3.0,20.4,2019,Hannover 96
25,2019-03-03,15:30,Bundesliga,Matchweek 24,Sun,Away,L,1,5,Stuttgart,0.4,2.0,49.0,55781.0,Waldemar Anton,3-4-1-2,Bastian Dankert,Match Report,,3.0,1.0,18.5,2019,Hannover 96
26,2019-03-10,18:00,Bundesliga,Matchweek 25,Sun,Home,L,2,3,Leverkusen,1.2,2.5,41.0,33800.0,Marvin Bakalorz,4-5-1,Sören Storks,Match Report,,12.0,4.0,14.1,2019,Hannover 96
27,2019-03-16,15:30,Bundesliga,Matchweek 26,Sat,Away,L,1,3,Augsburg,1.4,1.5,40.0,28136.0,Marvin Bakalorz,4-1-2-1-2◆,Manuel Gräfe,Match Report,,13.0,3.0,17.7,2019,Hannover 96
28,2019-03-31,15:30,Bundesliga,Matchweek 27,Sun,Home,L,0,1,Schalke 04,1.1,0.5,61.0,44500.0,Marvin Bakalorz,4-4-1-1,Sven Jablonski,Match Report,,15.0,3.0,18.7,2019,Hannover 96
29,2019-04-06,15:30,Bundesliga,Matchweek 28,Sat,Away,L,1,3,Wolfsburg,1.6,1.2,40.0,23512.0,Marvin Bakalorz,4-5-1,Benjamin Cortus,Match Report,,11.0,4.0,18.1,2019,Hannover 96
